id,rated,turns,victory_status,winner,increment_code,white_id,white_rating,black_id,black_rating,opening_eco,opening_name,opening_ply
u5aJxrLW,TRUE,35,resign,white,10+0,dedaillon,1331,aran09,1371,C44,King's Knight Opening: Normal Variation,4
RhPoF6U2,TRUE,41,outoftime,white,3+10,guppless,1464,aran09,1403,C20,King's Pawn Game: Leonardis Variation,3
I2niMJ0b,TRUE,60,resign,white,10+0,zoroka,1564,aran09,1430,C50,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,9
xqdaahOq,TRUE,30,resign,black,120+1,jcell,886,aran09,1426,C25,Vienna Game: Max Lange Defense,4
SWzutPKI,TRUE,62,outoftime,black,8+0,aran09,1486,ipotekamd,1391,A46,Yusupov-Rubinstein System,5
feCKPDg0,TRUE,67,mate,white,15+5,sigseg,1543,aran09,1539,C25,Vienna Game: Vienna Gambit,5
6l8p3VLB,TRUE,44,outoftime,black,2+15,sidharthcnadhan,1490,aran09,1472,D02,Queen's Gambit Refused: Baltic Defense,4
FlHlmE9i,TRUE,41,resign,white,15+5,kittu006,1590,aran09,1539,C24,Bishop's Opening: Berlin Defense,4
wycDvCS5,TRUE,50,mate,black,5+5,improbablyhigh,1438,cfloyd,1497,B06,Modern Defense,2
8VQNcZOY,TRUE,74,mate,black,5+5,improbablyhigh,1457,scottdsteinberg,1164,C34,King's Gambit Accepted |  MacLeod Defense,6
gdF94tx2,TRUE,94,resign,black,5+8,improbablyhigh,1468,berreta,1484,C57,Italian Game: Two Knights Defense |  Knight Attack |  Normal Variation,8
fj8Qy0UC,TRUE,66,resign,white,10+0,brujodeflandes,1499,improbablyhigh,1478,B30,Sicilian Defense: Old Sicilian,4
Qz86tCvW,TRUE,34,resign,black,5+5,kaspolsen2000,1407,improbablyhigh,1468,B32,Sicilian Defense: Open #3,7
XDKSUJSm,TRUE,9,resign,white,5+5,kaspolsen2000,1392,improbablyhigh,1483,A42,Sicilian Defense: Hyperaccelerated Fianchetto,5
yn0S0FiX,FALSE,40,resign,white,180+5,bu11d0zer,1366,improbablyhigh,1483,A42,Sicilian Defense: Hyperaccelerated Fianchetto,5
ekoL95Wq,FALSE,55,resign,white,180+5,bu11d0zer,1366,improbablyhigh,1483,B21,Sicilian Defense: Smith-Morra Gambit #2,3
tk42Gnsk,TRUE,23,resign,white,10+2,improbablyhigh,1474,thodskyrim,1365,C00,French Defense: Steinitz Attack,3
CcN5J9Y8,TRUE,88,resign,black,15+10,improbablyhigh,1485,jeffreytwhitney,1512,A03,Bird Opening: Dutch Variation,2
1bH369Cr,FALSE,43,outoftime,white,10+0,aboadbau,1184,improbablyhigh,1485,A00,Van't Kruijs Opening,1
fOgN81s0,TRUE,29,resign,black,15+10,improbablyhigh,1495,n4zgul,1565,B54,Sicilian Defense #2,6
pV3uuzKe,FALSE,29,resign,white,10+10,improbablyhigh,1495,dickysan1980,1257,C30,King's Gambit Declined |  Norwalde Variation,4
QKlm0hw3,FALSE,52,mate,black,12+5,bu11d0zer,1366,improbablyhigh,1495,B23,Sicilian Defense: Closed Variation,3
xpubmFeE,TRUE,57,resign,white,5+5,improbablyhigh,1476,geronimus74,1740,B53,Sicilian Defense: Chekhover Variation,7
MPdTXWqT,TRUE,57,resign,white,8+0,klassik_1,1399,improbablyhigh,1491,A35,English Opening: Symmetrical Variation |  Two Knights Variation,4
NHRcERsd,TRUE,24,resign,black,7+8,k1a2r3t4a5l6,1464,improbablyhigh,1479,B21,Sicilian Defense: Smith-Morra Gambit #2,3
lYEg18Ip,FALSE,4,resign,white,5+8,hadikhan,1500,improbablyhigh,1479,A00,Van't Kruijs Opening,1
8Bw81Ynp,FALSE,66,resign,black,10+0,improbablyhigh,1479,drunkbastard,1810,B32,Sicilian Defense: Open #2,6
epiJi2wS,FALSE,66,resign,black,10+0,improbablyhigh,1479,drunkbastard,1810,B20,Sicilian Defense: Bowdler Attack,3
o77rqvZh,TRUE,99,resign,white,11+10,improbablyhigh,1462,otto3,1605,C31,King's Gambit |  Falkbeer Countergambit Accepted,5
z8xajoMQ,TRUE,35,mate,white,5+15,improbablyhigh,1450,brunone,1432,C00,French Defense: Chigorin Variation,3
eLpFy54o,TRUE,54,resign,black,8+0,improbablyhigh,1437,voldemar15,1632,C37,King's Gambit Accepted: King Knight's Gambit,6
c02LbShM,TRUE,49,resign,black,12+7,improbablyhigh,1444,denden_gra,1642,B20,Sicilian Defense: Bowdler Attack,3
wmrYjsBG,TRUE,37,mate,white,10+0,airyneon,1795,deadofmort,1700,C42,Russian Game: Nimzowitsch Attack,9
071xIJg0,TRUE,81,resign,white,10+0,airyneon,1776,zagorpoch,1829,C62,Ruy Lopez: Steinitz Defense,6
zTlf7W2i,TRUE,63,resign,white,10+2,guk_schutzbach,1813,airyneon,1792,B50,Sicilian Defense: Delayed Alapin,5
y2MwR7RZ,TRUE,52,resign,white,4+8,renatoeckel,1992,airyneon,1801,B90,Sicilian Defense: Najdorf |  Lipnitsky Attack,11
z0j86a4F,TRUE,52,resign,black,5+8,mrgoh,1858,airyneon,1779,B21,Sicilian Defense: McDonnell Attack,3
uTaohUAT,TRUE,64,resign,black,25+25,airyneon,1784,abrigo,2085,E73,King's Indian Defense: Averbakh Variation |  Geller Defense,12
GeR0xQq5,TRUE,46,resign,black,10+0,airyneon,1797,pabcam,1931,D11,Slav Defense: Modern Line,5
r1bHHdSp,TRUE,43,resign,white,9+11,alia,2074,airyneon,1804,B21,Sicilian Defense: McDonnell Attack,3
53QIa0Oy,TRUE,16,mate,black,8+0,sozyone,1887,airyneon,1777,A00,Saragossa Opening,1
Cbvv7rN4,TRUE,69,resign,white,8+0,airyneon,1747,sozyone,1902,B12,Caro-Kann Defense,3
HJFaW72x,TRUE,79,resign,white,6+10,yura163,1424,elgallo114,1500,B00,King's Pawn Game: Nimzowitsch Defense,3
018JyEeA,TRUE,47,mate,white,20+10,hassan1365416,1568,tabrizbest1,1561,C40,Elephant Gambit,4
d34ywqnx,TRUE,40,outoftime,black,20+10,hassan1365416,1576,mhnik,1687,C55,Italian Game: Anti-Fried Liver Defense,6
pe8wu9Ud,TRUE,58,mate,black,20+10,hassan1365416,1582,xvid,1773,B00,Owen Defense,2
JoiwM97y,TRUE,106,outoftime,black,20+10,hassan1365416,1581,martinus1949,1667,C55,Italian Game: Anti-Fried Liver Defense,6
fmmyENlR,TRUE,74,mate,black,20+10,hassan1365416,1590,jacekk,1697,C50,Italian Game: Giuoco Pianissimo,7
BtWQFLbW,TRUE,49,resign,white,20+10,hassan1365416,1578,cashman,1569,C57,Italian Game: Two Knights Defense |  Polerio Defense,10
UxYJFGp8,TRUE,40,resign,black,20+10,hassan1365416,1583,kaisaw,1820,C55,Italian Game: Anti-Fried Liver Defense,6
RH7eA7dl,TRUE,44,resign,black,20+10,hassan1365416,1601,helenohsb,1423,C42,Russian Game: Three Knights Game,5
AeWVTOHx,TRUE,39,resign,white,20+10,hassan1365416,1599,badyraty,1484,C40,King's Pawn Game: Damiano Defense,4
3NNJLosr,TRUE,113,resign,white,20+10,hassan1365416,1597,mrchess24,1134,C50,Italian Game: Giuoco Pianissimo |  Normal,8
d2cGqlcu,TRUE,67,resign,white,20+10,hassan1365416,1591,alexkhram,1392,C55,Italian Game: Two Knights Defense |  Modern Bishop's Opening,7
KA1FGTw9,TRUE,74,mate,black,20+10,hassan1365416,1613,chess_move,1257,C50,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,9
7vD13zGz,TRUE,62,mate,black,20+10,hassan1365416,1628,pluhrd,1276,C50,Italian Game: Giuoco Pianissimo,7
LSEa5Qij,TRUE,31,mate,white,20+10,hassan1365416,1622,scrojasn,1430,B00,Nimzowitsch Defense: Scandinavian Variation |  Advance Variation,5
BYbXwnos,TRUE,87,mate,white,20+10,hassan1365416,1616,okmn,1459,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,5
AGjgKlrt,TRUE,109,mate,white,20+10,hassan1365416,1606,jeffrey47,1537,A45,Trompowsky Attack: Classical Defense |  Big Center Variation,5
4Zt7jw5j,TRUE,136,mate,black,20+10,hassan1365416,1623,marek89,1473,C50,Giuoco Piano,6
6PJTEqcE,TRUE,55,outoftime,white,20+10,hassan1365416,1612,annbuut,1582,B12,Caro-Kann Defense,3
1EpvDINN,TRUE,131,draw,draw,20+10,hassan1365416,1613,bel3atar,1406,C55,Italian Game: Anti-Fried Liver Defense,6
iT9nUUOM,TRUE,65,outoftime,white,20+10,hassan1365416,1602,nasirov2016,1572,C41,Philidor Defense #3,5
AT66oZPF,TRUE,97,resign,white,20+10,hassan1365416,1593,oleg-nkush,1509,B01,Scandinavian Defense,2
BMR4m22D,TRUE,10,resign,white,20+10,hassan1365416,1583,tiziocaio,1554,C42,Russian Game: Three Knights Game,5
18qpEVjX,TRUE,55,mate,white,20+10,hassan1365416,1573,cersad,1496,C50,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,9
LOrfGmwg,TRUE,49,resign,black,20+10,hassan1365416,1585,catmyledy,1591,B07,King's Pawn Game: Maroczy Defense,4
XGjY9TWk,TRUE,65,mate,white,20+10,hassan1365416,1582,chess_move,1260,C50,Four Knights Game: Italian Variation,8
Qmt3ExG6,TRUE,29,mate,white,20+10,hassan1365416,1578,ionay,1277,B00,Owen Defense,2
F05Wjj1U,TRUE,56,mate,black,20+10,hassan1365416,1580,raf48,2002,B12,Caro-Kann Defense: Advance Variation,5
BFgm9X2I,TRUE,65,resign,white,20+10,hassan1365416,1573,shamoxin,1500,B90,Sicilian Defense: Najdorf Variation |  Adams Attack,11
J0Puq3FZ,TRUE,124,resign,white,20+10,hassan1365416,1564,reks5507,1461,C55,Italian Game: Anti-Fried Liver Defense,6
NwmazmvR,TRUE,100,resign,white,20+10,hassan1365416,1557,datunakhakhiashvli,1500,C46,Four Knights Game: Italian Variation,7
xDdm2E8o,TRUE,70,resign,black,20+10,hassan1365416,1566,ali013,1643,C50,Giuoco Piano,6
8v43czQN,TRUE,55,resign,black,20+5,hassan1365416,1595,palestino,1483,B02,Alekhine Defense,2
I1ZOFFNj,TRUE,33,resign,white,20+5,hassan1365416,1591,ubintka,1338,C42,Russian Game: Three Knights Game,5
e2292JaS,TRUE,110,mate,black,20+5,hassan1365416,1606,startitan,1498,B08,Pirc Defense: Classical Variation,8
g0tPbINB,TRUE,55,resign,white,20+5,hassan1365416,1602,gabrielvinicios,1343,C50,Giuoco Piano,6
PrpX9Fne,TRUE,44,resign,white,20+5,hassan1365416,1600,wisell,1175,C02,French Defense: Advance Variation #2,7
5WGuvaoa,TRUE,72,mate,black,20+5,hassan1365416,1616,boby6849,1467,C00,Rat Defense: Small Center Defense,4
Gov9OitE,TRUE,67,resign,white,20+5,hassan1365416,1605,kasa,1575,C50,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,9
ufp9UTMe,TRUE,47,resign,white,20+5,hassan1365416,1598,gillkill,1451,B29,Sicilian Defense: Nimzowitsch Variation |  Closed Variation,5
6lvjEaav,TRUE,21,resign,white,20+5,hassan1365416,1592,emigrant_bird,1401,B40,Sicilian Defense: French Variation |  Open,6
OgedjE68,TRUE,19,mate,white,20+5,hassan1365416,1587,frodo_passos,1347,C41,Philidor Defense #3,5
GpSMQNVd,TRUE,63,resign,white,20+5,hassan1365416,1577,crisz,1500,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,5
FkKJnQNi,TRUE,37,mate,white,20+5,hassan1365416,1565,laci64,1548,C55,Italian Game: Anti-Fried Liver Defense,6
k74HP1T0,TRUE,30,resign,white,20+5,hassan1365416,1561,serotyuk,1275,C50,Giuoco Piano,6
yfuBgAoC,TRUE,82,resign,black,10+0,antonio50,1461,mauldn,1253,D06,Queen's Gambit,3
aM3glhVe,TRUE,26,resign,white,10+8,ingvarrb,1377,mauldn,1500,C00,French Defense: Knight Variation,3
a96nfZ1s,FALSE,49,mate,white,20+0,andrewmoar,1327,imachessdude,1364,C46,Three Knights Opening,5
UX1RkaAp,FALSE,36,mate,black,5+8,salosalo1,1070,henriquebrasil,1802,B00,Owen Defense,2
HChTjRK2,TRUE,68,mate,black,7+7,salosalo1,1097,joel49,1171,C00,French Defense: Knight Variation,3
Uiq79Uha,TRUE,7,mate,white,8+0,samyaksingh,1271,salosalo1,1130,C20,King's Pawn Game: Wayward Queen Attack,3
3bJ9xmTN,TRUE,10,outoftime,black,12+2,salosalo1,1130,razorradish,1455,B20,Sicilian Defense: Bowdler Attack,3
iboSWj4a,TRUE,15,outoftime,white,1+12,cnv,1568,salosalo1,1307,C20,Bishop's Opening: Boi Variation,4
QuPE0D5e,TRUE,10,outoftime,black,11+0,salosalo1,1240,yur-koto,1602,B20,Sicilian Defense,2
LOsnAXGO,TRUE,16,outoftime,black,180+180,salosalo1,1240,kayapa,1422,C20,King's Pawn Game: Wayward Queen Attack,3
v9KnKPqk,TRUE,18,outoftime,black,180+180,salosalo1,1240,bogeyman,1587,C20,King's Pawn Game: Wayward Queen Attack,3
qHO0YWtF,TRUE,26,resign,black,180+180,salosalo1,1295,palcsi,1322,C23,Bishop's Opening: Philidor Counterattack,4
DbJ78r6g,TRUE,17,resign,black,5+8,sashush,1380,salosalo1,1189,C21,Center Game,5
xnBSxSB4,FALSE,112,outoftime,black,15+5,sarcasticchessplayer,1271,theshadowuser,1624,C23,Bishop's Opening,3
csP6sC74,FALSE,84,mate,black,5+5,sarcasticchessplayer,1500,joujou-20,1749,C43,Russian Game: Modern Attack |  Center Variation,7
JdS8qzJ2,TRUE,44,resign,black,12+0,sarcasticchessplayer,1500,opipali,1404,B01,Scandinavian Defense,2
06DXS9rn,FALSE,84,mate,black,8+0,vtguy34,1838,cesium,1774,B54,Sicilian Defense #2,6
7XCRAiUW,FALSE,19,resign,white,8+180,diekausland,1172,cesium,1774,D30,Queen's Gambit Declined: Tarrasch Defense |  Pseudo-Tarrasch Bishop Attack,9
SlwtOp0O,FALSE,55,resign,black,180+180,luc1111,1241,jerber777,1744,C40,King's Pawn Game: Damiano Defense,4
zEUv4bsE,TRUE,73,resign,white,10+0,kardan_adam,1667,tironislux,1644,B21,Sicilian Defense: McDonnell Attack,3
x7PZTvqe,TRUE,39,resign,white,10+0,morallygray,1904,tironislux,1648,A46,Indian Game: Wade-Tartakower Defense,4
9meL3k35,TRUE,48,resign,black,10+0,tironislux,1661,mroj,1619,B32,Sicilian Defense: Open #3,7
37WQymP1,TRUE,41,resign,white,10+0,dossig,1677,tironislux,1672,D06,Queen's Gambit Refused: Marshall Defense,4
7tghWvRh,TRUE,79,resign,white,10+0,tironislux,1661,andizzz,1632,B07,Pirc Defense #5,3
y0oAxyO5,TRUE,32,resign,black,10+0,obuveni_hadzija,1683,tironislux,1651,B32,Sicilian Defense: Open #3,7
eQypIfzP,TRUE,28,resign,black,10+0,tironislux,1652,malamutt,2159,C49,Four Knights Game: Double Spanish,8
97eS1JmG,TRUE,52,resign,black,10+0,eagle442,1364,tironislux,1649,A15,English Opening: Anglo-Indian Defense,2
fB0M012q,TRUE,48,resign,black,10+0,tironislux,1653,zizonaz,1889,B01,Scandinavian Defense: Main Line,6
OOZgdJQi,TRUE,65,resign,white,10+0,lumiga,1674,tironislux,1657,B20,Sicilian Defense,2
IvdgnOwN,TRUE,84,resign,black,10+0,tironislux,1664,ghanidiniho,1810,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
yEp5OZ15,TRUE,51,resign,black,20+5,tironislux,1673,electric_max,1722,B80,Sicilian Defense: Scheveningen Variation,10
ZadokJun,TRUE,18,resign,white,1+30,gavriel32,1625,mayshe19,1500,C00,French Defense: Reti-Spielmann Attack,3
otdzaTLb,FALSE,3,resign,white,35+15,eric_s,1240,blazzika,1161,C40,King's Knight Opening,3
pnUiYHYo,TRUE,25,resign,black,10+10,eric_s,1323,mikmikci,1441,A40,Englund Gambit Declined |  Reversed French,3
YMiyy1mZ,TRUE,78,mate,black,8+0,eric_s,1500,rive,1496,C40,Gunderam Defense,4
3wL1Yzki,FALSE,20,resign,black,8+4,chessguy60,1349,bilrost,1500,C40,Elephant Gambit,4
T5M34F4W,TRUE,61,mate,white,5+8,f3manga,1066,awesomenessrichard,1174,C68,Ruy Lopez: Exchange Variation,7
ebl2YlrJ,TRUE,21,mate,white,10+0,m_a_r_c_u_s5973,1262,awesomenessrichard,1236,C46,Four Knights Game: Italian Variation,7
OdJHMn02,TRUE,47,mate,white,10+5,pine138,1460,awesomenessrichard,1279,C26,Vienna Game: Stanley Variation |  Reversed Spanish,6
uGuoeGsc,TRUE,80,mate,black,10+3,awesomenessrichard,1390,tsi,1346,B93,Sicilian Defense: Najdorf Variation |  Amsterdam Variation,11
lqtIurpJ,TRUE,88,resign,black,10+0,ur-ru,1571,witnik,1784,D30,Queen's Gambit Declined,4
Rq5dDXtu,TRUE,59,resign,white,10+0,jgb-lobo,1806,ur-ru,1577,B08,Pirc Defense: Classical Variation |  Quiet System,9
ro6YV4Nk,TRUE,35,resign,black,10+0,ur-ru,1584,infested,1737,D32,Tarrasch Defense: Symmetrical Variation,10
2PAwnrXN,TRUE,43,resign,black,10+0,ur-ru,1597,blitz33,1583,A40,Mikenas Defense,2
DC1d5QWd,TRUE,37,resign,white,10+0,zembelek,2081,ur-ru,1599,A00,Polish Opening: Outflank Variation,2
rdWkYoUB,TRUE,101,outoftime,white,10+0,ur-ru,1592,mth90,1390,A40,Englund Gambit,2
DqQRZe8T,TRUE,63,resign,white,10+0,emphasis,1828,ur-ru,1598,B07,Pirc Defense,4
pyLvshFK,TRUE,122,outoftime,draw,10+0,sikoku71,1648,ur-ru,1596,B08,Pirc Defense: Classical Variation,8
rorqJ7ny,TRUE,78,resign,black,10+0,ur-ru,1613,siavash1338,1520,D11,Slav Defense: Quiet Variation,7
M0Wm8L5d,TRUE,56,resign,black,10+0,anatolii76,1495,ur-ru,1603,B08,Pirc Defense: Classical Variation |  Schlechter Variation,9
CTzcye1m,TRUE,73,mate,white,10+0,ur-ru,1599,berovel,1274,A41,Old Indian Defense,3
H2yp1ons,TRUE,111,draw,draw,10+0,mahshid,1875,ur-ru,1589,B07,Pirc Defense #4,2
Z0Yucvgu,TRUE,45,resign,white,10+0,gool1,1636,ur-ru,1601,B07,Pirc Defense #4,2
SS1yeeSs,TRUE,72,outoftime,black,10+0,alamsyahwk,1657,ur-ru,1584,A00,Van't Kruijs Opening,1
roobN3TP,TRUE,17,mate,white,10+0,ur-ru,1576,mladenz89,1373,D20,Queen's Gambit Accepted: Saduleto Variation,5
yAMXlSxM,TRUE,69,resign,black,10+0,ur-ru,1593,xxxlucasxxx,1549,A43,Benoni Defense: Benoni Gambit Accepted,3
cYrclVmM,TRUE,82,resign,black,10+0,ur-ru,1606,talomedina,1644,D00,Queen's Pawn Game: Mason Attack,3
rKKIW4PJ,TRUE,16,resign,black,10+0,sakisan,1678,ur-ru,1586,B04,Alekhine Defense: Modern Variation |  Larsen Variation,8
iHadiBiU,TRUE,93,resign,white,10+0,atacante,1790,ur-ru,1594,B02,Alekhine Defense: Two Pawn Attack,5
8NwsfbjO,TRUE,54,resign,black,10+0,ur-ru,1597,alexanderx,2007,D00,Queen's Pawn Game: Steinitz Countergambit,4
DS3xl3Q4,TRUE,55,resign,white,10+0,ur-ru,1581,wazabanja,1566,D00,Queen's Pawn Game: Mason Attack,3
OHwgelWu,TRUE,57,mate,white,10+0,hazeh,1495,venomindustries,1500,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
5BwhNheD,FALSE,77,resign,white,15+8,bumf,1040,staccato_allegro,1215,C00,French Defense #2,2
w6zqfhuO,FALSE,62,resign,black,30+5,staccato_allegro,1215,picpic,1500,A00,Van't Kruijs Opening,1
hRiMojQM,TRUE,56,mate,black,20+0,staccato_allegro,1289,mekaprofili,1442,C20,King's Pawn Game: Leonardis Variation,3
Y3fRuopv,TRUE,39,mate,white,20+0,mekaprofili,1434,staccato_allegro,1500,C50,Italian Game,5
C7lT77x8,FALSE,15,resign,white,15+0,mortzaa11,1500,mohsen987,1266,C57,Italian Game: Two Knights Defense |  Fried Liver Attack,11
aymcj3Hr,FALSE,53,resign,white,5+60,peixinho,1525,dogmang,1888,C42,Petrov's Defense #2,5
W12YyI4z,TRUE,85,mate,white,20+10,dogmang,1861,blauerturm,1797,A00,Van Geet Opening,1
sonJbky4,TRUE,31,resign,white,17+17,dogmang,1824,vlad_imir,1805,C14,French Defense: Classical Variation |  Steinitz Variation,13
Km62hxe5,TRUE,55,mate,white,15+0,dogmang,1786,jaybird,1748,C10,French Defense: Paulsen Variation,5
U7I9Cba8,TRUE,81,mate,white,20+0,dogmang,1710,gerardsan15,1972,A00,Van Geet Opening,1
FXGSmH7e,TRUE,67,resign,white,15+5,dogmang,1650,marronnes,1695,C28,Bishop's Opening: Vienna Hybrid,7
A75niRgn,TRUE,37,mate,white,15+5,dogmang,1565,marronnes,1709,C26,Vienna Game: Stanley Variation,5
N572gIDZ,TRUE,46,outoftime,black,10+0,magnus,1637,dogmang,1462,D02,Queen's Pawn Game: London System,5
tcLBn6hu,TRUE,56,mate,black,10+5,orlaine,1578,dogmang,1325,C43,Russian Game: Modern Attack |  Symmetrical Variation #2,6
aO2ifNjj,TRUE,68,resign,black,15+5,dogmang,1326,taborluna,1480,E00,Amar Opening,1
VMry8u17,FALSE,52,resign,white,10+0,levp,1500,dogmang,1326,B00,Goldsmith Defense,2
t6gagL5a,TRUE,16,mate,black,8+5,dogmang,1363,frella,1740,A15,English Opening: Anglo-Indian Defense,2
ictXlymz,TRUE,75,mate,white,5+8,bimi,1500,bb1359,1615,B32,Sicilian Defense: Franco-Sicilian Variation,6
ToAvscgy,FALSE,48,mate,black,10+0,elfortin,1270,redevening,1372,A40,Horwitz Defense,2
tcUVmqCf,FALSE,68,mate,black,10+0,the-hacker,1328,redevening,1372,C01,French Defense: Mediterranean Defense,4
Lb8cN6w5,FALSE,130,resign,black,18+0,redevening,1372,pupasso,1293,A13,English Opening: Agincourt Defense,2
7MLLt4gR,FALSE,94,resign,black,8+0,amir021021021,1336,redevening,1372,A00,Van't Kruijs Opening,1
3C4nWcmf,FALSE,46,resign,black,6+3,iniciante07,826,redevening,1372,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,5
Ugfn1onW,FALSE,34,mate,black,5+8,tr1numara,1500,redevening,1372,A00,Grob Opening,1
uuqb18EP,FALSE,46,resign,black,5+8,redevening,1372,bashscript,1500,A11,English Opening: Caro-Kann Defensive System,2
D859n4rf,FALSE,67,mate,white,5+8,bashscript,1500,redevening,1372,B22,Sicilian Defense: Alapin Variation,3
FgDD4fZI,FALSE,59,resign,white,10+1,bilel16,1500,redevening,1372,E70,King's Indian Defense: Normal Variation,7
MbfSD60K,FALSE,56,mate,black,10+1,redevening,1372,bilel16,1500,C00,French Defense: Knight Variation,3
hTC7kfx9,FALSE,106,resign,black,10+0,redevening,1372,jojo58,1500,A15,English Opening: Anglo-Indian Defense,2
UpFRBQUs,FALSE,103,resign,white,10+0,jojo58,1500,redevening,1372,B34,Sicilian Defense: Accelerated Dragon |  Modern Variation,9
u97enBOO,FALSE,75,resign,white,3+8,redevening,1372,eightpromotions,2093,A11,English Opening: Caro-Kann Defensive System,2
vpxMcdw8,FALSE,75,resign,white,15+0,wozza,1500,redevening,1372,A04,Zukertort Opening: Sicilian Invitation,2
o9wcvI74,FALSE,34,resign,black,10+0,redevening,1372,hoktar,1500,C00,French Defense: Knight Variation,3
lrbGMtxy,FALSE,54,resign,black,10+0,redevening,1372,hoktar,1500,A13,English Opening: Agincourt Defense,2
vVljT231,FALSE,93,draw,draw,5+8,redevening,1372,castroprauxel,1500,A21,English Opening: King's English Variation |  Kramnik-Shirov Counterattack,4
zuagwUSi,FALSE,109,resign,white,10+0,merefelle,1500,redevening,1372,D32,Tarrasch Defense: Symmetrical Variation,10
dByHjHwL,TRUE,57,mate,white,5+8,kings77,1710,redevening,1376,B21,Sicilian Defense: Smith-Morra Gambit #2,3
zcogtzLw,TRUE,55,resign,white,14+0,maiden07,1708,aze2,1851,B32,Sicilian Defense: Open #3,7
nTUQdw6m,TRUE,53,resign,black,5+5,catalanswanttovote,1245,maiden07,1336,B30,Sicilian Defense: Old Sicilian,4
5zAP1SOI,TRUE,48,resign,white,15+0,maiden07,1599,jusch,2051,C01,French Defense: Exchange Variation,5
Iw4qlIiR,TRUE,52,mate,black,15+0,mtabbakh2014,1446,maiden07,1556,B20,Sicilian Defense: Bowdler Attack,3
HVOv7erB,TRUE,92,draw,draw,10+2,tiosaulo,1418,maiden07,1589,B20,Sicilian Defense: Bowdler Attack,3
qb4JUKki,TRUE,105,outoftime,white,15+0,maiden07,1512,vemil66,1465,C46,Three Knights Opening,5
jRJu2iO5,TRUE,55,mate,white,15+0,maiden07,1470,sekeling,1195,A00,Van't Kruijs Opening,1
BuvszjJ7,TRUE,38,resign,white,20+10,brainstorm1994,1559,maiden07,1641,B10,Caro-Kann Defense: Accelerated Panov Attack |  Open Variation,4
PYhyYsAQ,TRUE,41,draw,draw,10+8,gianiarch,1771,maiden07,1500,B32,Sicilian Defense: Godiva Variation,8
hXRZCnVf,TRUE,75,mate,white,11+11,jaraujolima,1420,qwertygotousakorea,1483,C41,Philidor Defense #2,4
P8j1Sblw,TRUE,113,mate,white,180+180,qwertygotousakorea,1421,jam0h101,1315,C20,King's Pawn Game: Leonardis Variation,3
rZDhnp9r,TRUE,4,resign,white,180+180,qwertygotousakorea,1240,qwertygotousakorea,1240,C20,King's Pawn Game: King's Head Opening #2,3
2MaPQVeB,TRUE,36,resign,white,15+10,jonkuc,2078,brodski,1960,C11,French Defense: Classical Variation,6
xHR40apb,TRUE,36,resign,black,15+10,brodski,1969,jonkuc,2023,B40,Sicilian Defense: Smith-Morra Gambit Deferred,7
UTH6E5B6,TRUE,27,resign,white,15+10,jonkuc,1936,brodski,1980,C15,French Defense: Winawer Variation,6
RebUNQFN,TRUE,27,resign,black,10+10,terminator2,1757,jonkuc,1866,B20,Sicilian Defense: Bowdler Attack,3
E96MC3Cv,TRUE,37,resign,black,15+10,welcome0001,1675,jonkuc,1500,A45,Indian Game: Tartakower Attack,3
fSrN3H4V,TRUE,49,mate,white,10+0,cookie11,1887,sk14,1500,A40,Englund Gambit Complex: Hartlaub-Charlick Gambit,4
syd1IGLL,TRUE,16,mate,black,15+0,davidc87,1371,digvijay,1575,A00,Hungarian Opening,1
kCAaN0aX,TRUE,57,mate,white,15+0,lusert,1314,davidc87,1398,A50,Queen's Indian Accelerated,4
ZbQDBgz8,TRUE,107,mate,white,15+0,keshav_soni,1628,davidc87,1408,A00,Van Geet Opening: Napoleon Attack,5
UvX0bacP,TRUE,121,resign,white,15+0,menok,1514,davidc87,1425,C55,Italian Game: Two Knights Defense #2,8
i070jbuW,TRUE,18,mate,black,15+0,davidc87,1446,menok,1505,C50,Italian Game: Schilling-Kostic Gambit,6
sb16k5Xo,TRUE,90,resign,black,15+0,chessonline128,1448,davidc87,1418,D31,Semi-Slav Defense: Accelerated Move Order,6
